episode,reward
142,-205.4807976298871
143,-173.05272685292132
144,-137.28477915600976
145,-148.05040522111528
146,-203.65087274099
147,-272.1087568205581
148,-163.48759063948933
149,-146.01527302151456
150,-138.66140941901418
151,-146.3006161486836
152,-191.46016619695817
153,-124.4869587739543
154,-183.23001917983723
155,-199.9250155342922
156,-147.65477899787206
157,-256.7801294829632
158,-140.01305145974834
159,-167.017848786168
160,-192.36754950230872
161,-206.66987031664058
162,-273.38931165395127
163,-127.97326601423478
164,-129.52544028625314
165,-186.72294667745797
166,-224.4600332902846
167,-184.4938966701348
168,-216.24216688327806
169,-213.35251985105398
170,-218.9232168265587
171,-151.64377026890458
172,-206.24458427835256
173,-250.87356952150864
174,-163.4289273138221
175,-218.2665879041834
176,-174.17559267782096
177,-329.64390464475656
178,-215.5045436551924
179,-185.18880087240643
180,-227.83964907233343
181,-189.14501772366418
182,-180.80606601180932
183,-136.70662160697103
184,-220.0635262753399
185,-177.03929078337976
186,-189.38814169894013
187,-158.59598573972644
188,-255.2864624567323
189,-180.24431163325198
190,-191.969459199716
191,-153.75736130586142
192,-87.1358110089745
193,-273.16057643402286
194,-213.7067782959719
195,-175.09097110645362
196,-171.27021085484236
197,-261.25095755505953
198,-129.15187072636792
199,-248.8546149096219
200,-292.8829215069186
201,-218.1986606749508
202,-178.6704994053914
203,-265.70911280103957
204,-180.85028768194246
205,-146.84861596426558
206,-209.52276586319513
207,-172.9468187503513
208,-134.88087479687326
209,-312.44082959741985
210,-163.8505135289955
211,-170.85683289846543
212,-210.82763030734301
213,-262.5586415296116
214,-156.00230206638682
215,-229.00666808971994
216,-269.3861278212081
217,-262.08824166041285
218,-206.1284864242733
219,-114.59418965961403
220,-155.34700774267768
221,-181.1164573180236
222,-153.62550228308038
223,-140.40249178819244
224,-217.44982213791948
225,-143.1061942844598
226,-305.36528542156447
227,-197.0294461556087
228,-155.4730675136379
229,-203.3703330530304
230,-276.62779761271304
231,-204.5265711168311
232,-126.28499043063144
233,-105.19659351602914
234,-228.32004034618132
235,-135.75952554414636
236,-164.93362080221175
237,-178.72021781165304
238,-191.8454405635517
239,-230.54385507366658
240,-155.3180794850191
241,-273.64212312223214
242,-167.71233158960038
243,-189.8667714509939
244,-161.25785541314275
245,-195.28528017899717
246,-135.54360880092995
247,-144.79198255939505
248,-160.5647710489821
249,-156.29755787457748
250,-283.44127636034807
251,-218.59567829092387
252,-138.66462658627563
253,-145.46085287186477
254,-192.13381614121874
255,-174.12390413572112
256,-184.32487853102108
257,-215.96166623178215
258,-159.19681937260964
259,-185.5046649480527
260,-177.69745657814371
261,-243.10827379713172
262,-148.5791849318671
263,-120.57475600564571
264,-156.74265900260482
265,-189.6254242436868
266,-190.78095820103968
267,-216.10313858301168
268,-215.7459397128713
269,-315.13281594083827
270,-130.026566352807
271,-214.62754037783145
272,-268.5808619184902
273,-136.4977468907309
274,-127.13150029114964
275,-152.2623385948378
276,-231.90427693367843
277,-174.1343801232365
278,-174.87069800820774
279,-228.3322804528314
280,-227.32922688139598
281,-174.90344258736488
282,-180.9357858673955
283,-202.35537443524464
284,-224.79321297504808
285,-223.28970492004444
286,-191.62887175445056
287,-237.79592715602982
288,-154.51246803851134
289,-261.31831481061886
290,-177.99110105917632
291,-210.3195900874824
292,-157.40367450372457
293,-173.19496081625272
294,-249.89329328849286
295,-200.7162508009248
296,-134.87941277107564
297,-261.0111797437105
298,-96.23044729860504
299,-124.091823598506
300,-208.80557010186826
301,-121.36122881298277
302,-148.06006864613363
303,-167.1399235554812
304,-158.45365723870688
305,-212.74722743002138
306,-151.85767372430803
307,-323.1253179736537
308,-103.67347431257178
309,-196.51212575857218
310,-133.60014235446565
311,-252.58314389371824
312,-172.75345327069957
313,-262.69631851072086
314,-172.71558126135614
315,-236.79543203417225
316,-227.5336179447531
317,-209.78442320470336
318,-119.36242054333505
319,-159.38767541604432
320,-222.85905009576248
321,-250.5818339391946
322,-154.28187793455183
323,-124.68816115121936
324,-237.25855496921284
325,-148.47821724312044
326,-157.4182428933091
327,-244.56170848748027
328,-144.9679782072956
329,-204.60200654322753
330,-147.13851722357745
331,-293.83898821657453
332,-159.25971729074104
333,-122.82417326389759
334,-256.2841316954245
335,-187.73046192918187
336,-142.81233853842966
337,-161.11483896998644
338,-168.43272154270386
339,-199.45119068776114
340,-204.17136826036256
341,-212.64034214353734
342,-158.50447130895606
343,-146.63942796261824
344,-216.46773571131635
345,-290.0495123213971
346,-157.1534297404549
347,-187.40522701827337
348,-127.33703055768243
349,-235.13658409087847
350,-190.20066347103355
351,-245.51785684981067
352,-259.60260135580614
353,-196.45627141341635
354,-189.10155680404281
355,-156.93519134951802
356,-198.90013305049192
357,-225.81024394279842
358,-245.2714234981449
359,-252.41798258694868
360,-236.9850745034506
361,-179.57186571877327
362,-249.9431247034523
363,-178.8453188357677
364,-167.35135749131652
365,-152.0061589500347
366,-198.41682792822365
367,-184.72930381335416
368,-224.89424340474716
369,-241.44056132322785
370,-174.6637771224448
371,-152.0774483294202
372,-160.19877779421256
373,-225.76092480390423
374,-258.97684025247827
375,-146.06755261313089
376,-236.40947432045684
377,-110.20373722023072
378,-162.498211266132
379,-191.80169888506168
380,-105.03953895190558
381,-125.64972351398858
382,-186.39824895565454
383,-148.80415532645858
384,-154.07007569143042
385,-192.3243206434281
386,-219.8908858440519
387,-169.8756525374225
388,-178.18751721260216
389,-200.69059933545432
390,-166.31744091503506
391,-162.7688003917392
392,-213.07714091617615
393,-148.58359101699696
394,-127.03224737693256
395,-201.27901042327505
396,-291.5608100859881
397,-232.01238079541892
398,-83.85855212389083
399,-187.74677822595834
400,-145.38229955848072
401,-89.59501114107691
402,-156.14630746176832
403,-164.91913506828496
404,-215.6459285192476
405,-206.18288164815826
406,-161.77292702210806
407,-173.88213310783917
408,-230.8100460961828
409,-246.97592890027565
410,-158.82426205590485
411,-175.90576134899888
412,-206.5721983694657
413,-181.21497233456233
414,-206.68314876361083
415,-148.86044674551437
416,-122.63051287005317
417,-197.81497540121103
418,-176.97556503468098
419,-263.0039958836077
420,-171.1093855422886
421,-231.8904032774486
422,-134.67387705276568
423,-263.1581373698822
424,-195.82142425897564
425,-283.86827026958633
426,-202.1740496113824
427,-185.14868671604688
428,-211.61272631603134
429,-141.29560881224234
430,-159.35714633872266
431,-195.45274584650448
432,-126.48194332724538
433,-171.88662708413355
434,-111.51238017691611
435,-220.51266922525232
436,-103.47553726721745
437,-161.35558321482333
438,-82.58220376833734
439,-186.54573787188932
440,-156.8206717225058
441,-157.62205184418798
442,-168.16075471135875
443,-150.57432730827233
444,-204.35026908371836
445,-299.6029717272125
446,-163.9527489961331
447,-203.05198881695895
448,-153.2020794783031
449,-224.2753492643364
450,-153.7465527524811
451,-200.4558620488568
452,-87.92972012420792
453,-158.50950180068557
454,-140.36277959789666
455,-109.19252841335647
456,-189.4419531791257
457,-192.16275418770556
458,-188.73057075266192
459,-154.6950658717057
460,-198.26129402594492
461,-176.97547138160186
462,-156.90094264248506
463,-211.95243424434753
464,-138.62442860235168
465,-163.33384706248927
466,-195.8280243196282
467,-201.72691644213532
468,-234.90471374360425
469,-241.82556682809548
470,-177.2509642206794
471,-334.2378404778781
472,-173.07401983119058
473,-152.30150063062376
474,-143.1323914574454
475,-151.6730537195608
476,-225.86257733314835
477,-215.0100806744474
478,-169.2236140777626
479,-149.66174263553052
480,-134.67783511640366
481,-163.8803746458727
482,-210.14081868981577
483,-215.50250259794825
484,-169.11627785034491
485,-213.40783914522427
486,-206.80087935157582
487,-218.5298951772677
488,-252.86647666124213
489,-198.00779209485248
490,-182.88511619094135
491,-197.09861681397268
492,-127.65062531763898
493,-116.93982593878812
494,-135.88174057780202
495,-245.32935730812065
496,-176.2836190131757
497,-173.4891102025959
498,-228.5453229804461
499,-244.04068680229548
500,-187.08704525413472
501,-121.80228362784321
502,-237.87739216279775
503,-256.8195169539154
504,-177.53776167784736
505,-213.00945592462395
506,-163.64175598615734
507,-131.6680691185034
508,-151.90669865747952
509,-292.3521738071865
510,-256.35269085523277
511,-281.77812634772295
512,-220.49261014424297
513,-236.7307272450401
514,-186.81531537664912
515,-252.730840966851
516,-122.1037617318636
517,-127.48735203836637
518,-160.29112700302517
519,-289.00039501094557
520,-178.5680436642793
521,-245.91913749778786
522,-144.82160996533827
523,-208.98461099562746
524,-175.8869440860669
525,-235.34711417280437
526,-230.23085100445172
527,-165.00750519904162
528,-194.5091074090217
529,-263.62426157535936
530,-178.48031511028125
531,-150.29654945723416
532,-212.85795812464795
533,-134.62479223958164
534,-240.05155276210562
535,-261.7739592186164
536,-153.65841651502674
537,-167.72087083923427
538,-265.87967947802406
539,-210.09020720384996
540,-152.29738097390845
541,-208.9762247463604
542,-188.19119689336674
543,-202.01111929318503
544,-225.6566093012736
545,-225.17307232208208
546,-273.3978158474558
547,-126.5728162296505
548,-162.4051697254449
549,-212.02905609129732
550,-155.9438678222926
551,-279.66397005865196
552,-116.911350659491
553,-211.6199356391039
554,-196.74179103804042
555,-185.32748861289903
556,-169.43641421762135
557,-131.35277106036142
558,-152.1756546218348
559,-277.92573285826165
560,-242.8061320875776
561,-224.1227784602747
562,-110.58267263211029
563,-216.31967142431677
564,-197.07875774238047
565,-145.28179239200585
566,-172.307290044333
567,-199.76145091087503
568,-182.6734084895705
569,-219.6270272281417
570,-231.59971004704778
571,-323.5217863040479
572,-203.43350722687626
573,-172.46528080950904
574,-151.67281575752162
575,-140.75235689229615
576,-173.11185060258944
577,-156.78458434153666
578,-99.52072848727913
579,-210.72049802898061
580,-130.66434852320796
581,-221.2099291555691
582,-174.526526896438
583,-204.19100650294715
584,-257.4317395327537
585,-113.17099105837498
586,-122.01681722399039
587,-137.0725471744308
588,-216.5617383137528
589,-137.01888840659444
590,-120.061833835677
591,-193.3214544061714
592,-232.62309470435883
593,-203.62728738664916
594,-192.52005929251033
595,-170.8439357075305
596,-278.98758805739686
597,-184.00388357446414
598,-180.8479599186058
599,-214.68224852159005
600,-127.57476158242572
601,-169.24698434903345
602,-167.26578359848227
603,-188.9962222134301
604,-231.51440731697878
605,-241.65279973127886
606,-115.86420264996848
607,-166.529467501614
608,-143.59362674226557
609,-174.7262413427523
610,-219.24519725680216
611,-206.99336828277416
612,-261.9293479046734
613,-194.01025898319713
614,-168.97746751015043
615,-185.2542575701639
616,-213.48134930962937
617,-135.75703724131426
618,-192.66222937624056
619,-192.00121502628275
620,-192.05229789967805
621,-201.00307102176765
622,-211.04383912845546
623,-245.24637170634904
624,-146.7182630909643
625,-175.53624207496387
626,-191.4843259641683
627,-237.2109152771704
628,-163.61857745427213
629,-151.29734617896202
630,-129.22922103068137
631,-188.54166736633596
632,-161.80626357654282
633,-227.02343667700345
634,-186.69408515600858
635,-241.31569360824517
636,-192.69266057942255
637,-174.1985379860847
638,-205.69072389868705
639,-195.10214652960076
640,-243.4348031100032
641,-119.06906413603497
642,-117.14684979333364
643,-242.08605680200696
644,-160.9914410280812
645,-212.7914976249342
646,-157.5071549034065
647,-146.58582621361444
648,-223.38651806706247
649,-234.98600597667823
650,-119.718519558707
651,-175.13348689314893
652,-135.33474996349264
653,-171.6196528789746
654,-124.4315442311753
655,-104.8437721027421
656,-126.24791871166434
657,-231.17015491225703
658,-282.29608671887775
659,-165.1740280605154
660,-152.79911491398693
661,-190.9650291837306
662,-189.5393830828647
663,-163.01116741649264
664,-186.63203977411428
665,-170.06301206997293
666,-175.79643298823746
667,-198.8890929541316
668,-214.51599209799744
669,-198.46987464522118
670,-189.17142284206446
671,-195.50992124289783
672,-191.9228130748537
673,-240.12307712558822
674,-177.07103728621172
675,-173.50959226481874
676,-106.42015451498744
677,-132.13089790346615
678,-190.81524971285214
679,-261.9761498186081
680,-219.69711081968208
681,-122.84217728932983
682,-149.38586307682468
683,-212.9072550735308
684,-190.37019163552367
685,-184.16386434840925
686,-193.9214274287605
687,-147.05073195398316
688,-225.82352299176128
689,-141.15405878131386
690,-160.60525129253213
691,-142.3896855608823
692,-138.5631153987307
693,-193.35892602440313
694,-265.2136265560695
695,-155.8125504641211
696,-202.6427842998364
697,-147.5524783786646
698,-228.04962206193636
699,-182.88897194165824
700,-157.6549735904576
701,-181.66467529848055
702,-191.3071633117043
703,-163.03538105773555
704,-152.20249570271062
705,-78.81863677246886
706,-133.9343593557804
707,-230.46048017803528
708,-152.21212827243136
709,-247.37066104192252
710,-236.79856298580972
711,-198.41636274500905
712,-208.006129040365
713,-215.48099759312439
714,-261.69314604793357
715,-154.26704066360108
716,-253.85083810643354
717,-230.02476892597412
718,-142.34878448898013
719,-165.90474342125006
720,-222.19192993541526
721,-153.29366937121273
722,-269.67513197835615
723,-199.1348363754758
724,-211.84859574709844
725,-186.96688171555334
726,-197.8788494922656
727,-193.02489817163223
728,-155.26685999110126
729,-256.5777454724686
730,-116.64351456108913
731,-171.02475118727736
732,-152.94125577796967
733,-191.12821856683158
734,-145.8840484252884
735,-152.555772747017
736,-114.72243868593083
737,-164.1733779736135
738,-146.68601258460967
739,-150.58694563716966
740,-222.99644940343276
741,-228.6871475656084
742,-151.69587201208387
743,-127.18223386657165
744,-177.2854739055511
745,-178.2817844402469
746,-210.44896612557523
747,-155.27527758742355
748,-168.33373254439803
749,-242.82078962309083
750,-170.05752401915817
751,-138.86207023534493
752,-160.81706122618584
753,-234.0643205913782
754,-233.15369788341457
755,-256.3415577013217
756,-133.27663081192483
757,-220.75897856048758
758,-176.85687888002727
759,-242.9000361167852
760,-117.1763302158439
761,-119.04058946486528
762,-237.94281575441332
763,-225.5929741435989
764,-124.74258997810065
765,-148.49783549425192
766,-153.3224805654729
767,-141.1104766266302
768,-185.98726996904244
769,-177.27901839583282
770,-162.00304616980867
771,-129.88630369173478
772,-104.73866119115604
773,-185.11177182790632
774,-271.39018220600116
775,-288.8956388423084
776,-163.62648390726147
777,-278.08962383368424
778,-99.36491716166645
779,-128.97888380272877
780,-216.2659275478689
781,-186.65790504239914
782,-184.43430831084785
783,-139.35136272422957
784,-171.68271619671148
785,-148.46262842890127
786,-221.97377839352131
787,-127.01419512232536
788,-255.63587142084796
789,-141.28708568836134
790,-215.17937506648357
791,-148.82071527621738
792,-224.25521442306004
793,-143.11124739972027
794,-157.90881504508675
795,-259.90654925340993
796,-188.42976420499141
797,-246.03034781028816
798,-235.43879978770102
799,-135.57090144001936
800,-140.09687710222082
801,-166.21196655876292
802,-198.86445396740413
803,-148.05648539003317
804,-275.63120433202363
805,-210.913776361317
806,-173.74390544468508
807,-215.00915449987568
808,-180.28814453532294
809,-124.21642166601973
810,-249.9328724834367
811,-217.98744336125247
812,-265.14351879863005
813,-181.76718860402607
814,-107.12276223028806
815,-230.58075657866124
816,-121.7161007713019
817,-184.95970268661227
818,-181.47151859566355
819,-123.75057810586372
820,-119.64696103595149
821,-199.04382563530794
822,-201.12059984146543
823,-160.14247916375763
824,-145.7450787084902
825,-167.67638912001286
826,-72.99875645279815
827,-227.73238854060284
828,-174.59128875684647
829,-183.06202322542248
830,-193.2154430716078
831,-238.78385032886635
832,-135.3811462914486
833,-98.69372074844024
834,-170.97153093112863
835,-171.81226470112117
836,-224.63987107008418
837,-234.85687811574448
838,-231.99069436722303
839,-124.75864462602462
840,-167.97407949039038
841,-161.50438379367088
842,-143.0203505100448
843,-212.4269102523194
844,-137.49572543536257
845,-161.20699461551422
846,-140.37218281733263
847,-275.32607228264436
848,-167.44596047605992
849,-180.51763099484762
850,-118.94416446286944
851,-124.79357853549729
852,-147.15866026120852
853,-187.50622339046208
854,-144.7149643283589
855,-197.1813736262148
856,-242.67225961955253
857,-232.48091441046472
858,-187.255108897455
859,-120.18970820613296
860,-153.4902234170812
861,-189.07033086362333
862,-224.3783263591018
863,-147.93157534448517
864,-225.7004649681588
865,-231.69177010238803
866,-224.6674848498804
867,-202.59578391617552
868,-191.34605071452347
869,-231.85462698297826
870,-240.46394113630203
871,-188.4922400939933
872,-172.72773408160012
873,-206.11087498913275
874,-187.29576721733534
875,-218.49667957302438
876,-100.23082144054935
877,-161.06175296283706
878,-173.3049363716552
879,-138.60116031081915
880,-163.37594289456828
881,-134.4508988768153
882,-187.8972613820235
883,-130.73274770373254
884,-115.26672266328335
885,-151.5794369702839
886,-251.14458723137028
887,-156.3627681007328
888,-123.86078370231705
889,-219.16411996662174
890,-286.61055316364644
891,-179.40750678384353
892,-180.99761164962862
893,-148.39095825552897
894,-115.7490648135244
895,-232.51903494612142
896,-180.5557096732502
897,-124.96080135520494
898,-141.15384502507618
899,-149.51867662154973
900,-187.97483097856792
901,-160.5158498628788
902,-130.84661662196729
903,-197.6413044728636
904,-118.28172742202813
905,-262.8338329916088
906,-197.01962816096037
907,-134.34126030131844
908,-206.98972680476834
909,-223.83886172194258
910,-170.20570645783744
911,-183.33233579667262
912,-139.72367466358168
913,-188.95568546153083
914,-186.38557791290947
915,-192.59926090510706
916,-227.97995420427554
917,-176.9838791844578
918,-151.61168150144803
919,-170.97047810562083
920,-249.43652087713403
921,-171.32537934894
922,-207.35217801257005
923,-262.9559349110791
924,-226.82879855755382
925,-258.0931882287341
926,-199.00507702727526
927,-123.00429614151624
928,-153.14001021958842
929,-252.87644448706322
930,-149.81753984427928
931,-134.260675367323
932,-132.7403924528093
933,-180.8576312200216
934,-210.60641962809692
935,-258.50665747238696
936,-186.67499398568808
937,-230.80575184708013
938,-207.66530054523315
939,-196.68187101950838
940,-202.84138271568975
941,-275.7742934207876
942,-259.8262292752978
943,-211.73171812414384
944,-176.27765382533917
945,-177.5099424810445
946,-216.59183421044102
947,-136.47455624867118
948,-241.73349248631848
949,-172.54373602864055
950,-186.92280529961556
951,-167.28052627084864
952,-210.49785810236403
953,-157.65001771415228
954,-177.19828755998722
955,-150.60363595227057
956,-131.18331617969153
957,-201.74592924339214
958,-205.93884098489374
959,-217.17528495564582
960,-178.5176551451818
961,-147.28170453339555
962,-150.6648642594347
963,-193.24013404100882
964,-197.08891223135063
965,-232.93786352969659
966,-134.8200964995465
967,-141.80814098721729
968,-161.21078753371756
969,-194.4666078529192
970,-306.34502647741317
971,-140.70218710126198
972,-204.90617847527824
973,-186.39293603765628
974,-195.64024815138765
975,-227.04434636986315
976,-239.87445134784767
977,-198.57423544692932
978,-191.5895002501465
979,-156.86913478330686
980,-262.55817757667916
981,-298.3731760797004
982,-159.49236749837783
983,-124.20420048926094
984,-136.60047882005952
985,-199.893077778693
986,-135.11245030572397
987,-241.58087223608615
988,-210.31049104462386
989,-222.819518087326
990,-201.56271576773665
991,-142.533338566724
992,-172.58494126676902
993,-356.9945444540208
994,-140.97592716248164
995,-163.6463231274427
996,-161.05554147444442
997,-191.32874216925563
998,-170.06152911908788
999,-295.04972464964396
1000,-212.26018824365065
1001,-177.707409756329
1002,-177.8384015103937
1003,-217.44064103657374
1004,-137.43555472655063
1005,-269.07486823859875
1006,-81.16512364833352
1007,-139.2460793955748
1008,-244.64475025502068
1009,-193.46928287051418
1010,-217.55622263096075
1011,-170.18676225492572
1012,-218.92310852472067
1013,-158.38208335493314
1014,-87.26244105014351
1015,-173.48487170594052
1016,-176.3904636604499
1017,-88.05722481967211
1018,-277.1460727282708
1019,-141.74054981429992
1020,-192.61556337532917
1021,-210.48035417008842
1022,-166.27102392689477
1023,-178.96699458170443
1024,-169.99479074022673
1025,-140.2805381818573
1026,-162.40618906911521
1027,-176.45286025195242
1028,-177.22448342477122
1029,-255.31616756893607
1030,-185.53890120541024
1031,-257.50108579706125
1032,-98.97714259097798
1033,-131.15225132193777
1034,-111.22365867426498
1035,-170.06105688191755
1036,-108.41536325821757
1037,-119.62285987724921
1038,-205.5996960429584
1039,-151.49097290686126
1040,-213.123149956898
1041,-181.45222231706978
1042,-203.95588623135637
1043,-110.28224488858186
1044,-146.7713531055721
1045,-164.76989344179106
1046,-159.88709807226476
1047,-209.93725448095148
1048,-149.6156972447333
1049,-144.351658562597
1050,-195.2163084752732
1051,-184.11687382978357
1052,-252.27982022547877
1053,-121.4942454128822
1054,-176.05397261091542
1055,-155.95638737145717
1056,-293.8851495296127
1057,-214.52637127900275
1058,-164.96319646857282
1059,-246.55931473631193
1060,-134.4889528598847
1061,-236.85834795915636
1062,-158.72080096061603
1063,-192.4061307984141
1064,-237.93095192706704
1065,-229.80161858544488
1066,-156.24484288104256
1067,-184.7514522575318
1068,-165.9092054663389
1069,-135.00430069724177
1070,-244.9063636017861
1071,-166.25141439021573
1072,-92.02149709757491
1073,-160.53686339514934
1074,-185.97339289392121
1075,-215.27278804710528
1076,-204.35178824435602
1077,-140.1656698959653
1078,-163.54408006185147
1079,-258.16589815110706
1080,-149.21051514104602
1081,-141.52209410271672
1082,-113.52435911223704
1083,-252.9746379825118
1084,-137.32339010974675
1085,-225.9486158701991
1086,-197.55644702460881
1087,-207.60895521654007
1088,-198.70947701783678
1089,-168.59880822345318
1090,-152.54222604367882
1091,-240.97658223590034
1092,-211.84382197822026
1093,-246.13717862314087
1094,-193.78070560425425
1095,-138.16362571692545
1096,-217.21726131575303
1097,-152.9017229954487
1098,-141.41118957461387
1099,-103.09453025713086
1100,-120.16542896037065
1101,-216.3434865423426
1102,-176.2828000994115
1103,-250.8180829885507
1104,-283.21297457360595
1105,-181.69981411667098
1106,-183.53034811176954
1107,-128.13319126185604
1108,-256.0891079022415
1109,-148.21714188806325
1110,-218.96689176046874
1111,-128.311689966977
1112,-153.56496688928235
1113,-134.3433781079699
1114,-196.5718615725582
1115,-215.07594996306398
1116,-119.84927173835823
1117,-155.28258548496143
1118,-191.6056312480552
1119,-223.28933331439023
1120,-217.7794434503247
1121,-127.12073103329624
1122,-155.75402105048917
1123,-328.7436168065969
1124,-106.43112457540413
1125,-110.44064374897296
1126,-196.05594404152217
1127,-211.47325175474654
1128,-172.0258738329282
1129,-161.95074170592002
1130,-162.7998971253394
1131,-83.16062300560918
1132,-143.37674692450685
1133,-166.9222008501448
1134,-182.83535854573663
1135,-230.40137611172037
1136,-148.6472332481944
1137,-108.60313195993145
1138,-262.9757073749133
1139,-295.17398047474313
1140,-148.22150565136965
1141,-113.96844370410977
1142,-165.80445417803227
1143,-163.34072997711135
1144,-178.79777677357907
1145,-294.28387171931723
1146,-182.6601821763902
1147,-223.74813058365436
1148,-107.88745394010863
1149,-151.1613818541092
1150,-131.92897319500827
1151,-144.09525581848598
1152,-101.01592967325816
1153,-121.05256396443117
1154,-184.9620962343105
1155,-152.25409756760584
1156,-167.81971963200553
1157,-189.83487946146164
1158,-181.45424023017682
1159,-146.62200494092585
1160,-204.4825608831654
1161,-211.35333114164186
1162,-145.16391296825185
1163,-128.81282939188443
1164,-189.07977405988493
1165,-139.7740910706794
1166,-170.1204782783414
1167,-211.5527650736602
1168,-181.0221422526031
1169,-225.7805115234125
1170,-164.1539616450728
1171,-160.93816191029987
1172,-132.34207598119326
1173,-245.470229108403
1174,-176.15838516845898
1175,-180.01548344511494
1176,-312.7336578074526
1177,-166.74771920697313
1178,-122.55834105388654
1179,-171.01867791155783
1180,-135.21689264236937
1181,-176.33877989279316
1182,-156.95080307060294
1183,-175.13519975116452
1184,-213.59651369749568
1185,-192.3589778122599
1186,-162.70986545681365
1187,-138.10118777143396
1188,-152.02067071133482
1189,-251.05887013277857
1190,-214.34427077768984
1191,-272.1834323482172
1192,-185.14660084551093
1193,-146.5118385060681
1194,-160.66115816997032
1195,-248.67301208455368
1196,-173.986890167631
1197,-245.29418838542662
1198,-142.39864343353625
1199,-216.34700354081113
1200,-180.91887602711736
1201,-182.60839254739858
1202,-132.92408589239687
1203,-180.3719840345691
1204,-232.5416026745909
1205,-229.08945570073104
1206,-171.77169425418546
1207,-115.96174574565808
1208,-137.42494188915344
1209,-163.75102663456124
1210,-135.13998637358875
1211,-260.14964947449016
1212,-187.53804187974924
1213,-139.76445406585353
1214,-171.25910141434213
1215,-169.1893527591067
1216,-151.95458381723753
1217,-110.1292672804642
1218,-124.88532511210444
1219,-200.85254463417456
1220,-118.43213849226909
1221,-207.481894269878
1222,-320.84603968398676
1223,-228.4554523628177
1224,-254.51613285020304
1225,-115.71591731279557
1226,-176.83995254550908
1227,-214.013692708388
1228,-100.12408435627555
1229,-180.88988191152168
1230,-209.7614566510638
1231,-127.4171459485141
1232,-144.03487966293454
1233,-159.3128644026856
1234,-246.28626992840748
1235,-197.94193742875348
1236,-125.3813951277347
1237,-159.59213732926827
1238,-185.12113661786685
1239,-147.6316352161547
1240,-253.18720685824417
1241,-180.6183127852435
1242,-113.32965588105978
1243,-205.24160670739988
1244,-204.13991538094368
1245,-158.97918717458361
1246,-175.04255137806027
1247,-146.87820522595257
1248,-186.34815605245595
1249,-141.26929796376845
1250,-139.49004660040688
