episode,reward
288,-7559.085327001763
289,-7822.340915222367
290,-5912.689806663237
291,-8765.4837895252
292,-5959.7899868091345
293,-2304.849088875731
294,-8771.523246940915
295,-4394.809883900158
296,-4875.69527323315
297,-6061.828509556011
298,-5195.99624940271
299,-5048.294753402005
300,-8353.575752874545
301,-5809.071878675252
302,-5291.894604037838
303,-6717.701871599447
304,-5122.135817031468
305,-5204.225054090577
306,-4064.849388404318
307,-9837.626136426767
308,-1950.8186341904136
309,-10854.425958767546
310,-4754.2753182995875
311,-10358.926526995714
312,-3220.4246133269594
313,-9060.410236189278
314,-7148.435934137002
315,-9480.47132199011
316,-6811.186182116686
317,-8894.950926694228
318,-7011.296944902102
319,-6702.565662600429
320,-11554.287089252904
321,-8691.868669103102
322,-7185.506219997295
323,-4297.1745376402305
324,-4237.464133948604
325,-3644.012003693418
326,-3237.9044555663395
327,-5604.098077926326
328,-5247.341679220725
329,-8312.92224765656
330,-5508.774864929232
331,-5124.542330219996
332,-5317.290008429307
333,-3998.550315904197
334,-6395.726006135517
335,-7598.317429944964
336,-9736.59115374185
337,-5280.534900391276
338,-4969.242555748972
339,-9337.526028005876
340,-4770.928718214717
341,-8258.715793785243
342,-4681.219820431672
343,-5347.721307204374
344,-9376.015841120741
345,-10106.260749507115
346,-3584.0623773305056
347,-6832.809172862897
348,-4858.99302445398
349,-8550.925922754455
350,-7562.524078039236
351,-6443.9687406480225
352,-7340.3974226494365
353,-5648.154762781741
354,-5089.5473475823455
355,-6427.664929243286
356,-9058.651052877776
357,-8864.338616305626
358,-7597.723958040026
359,-3477.9507371885525
360,-8782.70124133928
361,-4748.69806442066
362,-9451.796879192556
363,-4836.334982912802
364,-5862.932138427661
365,-7249.875273781562
366,-7219.785819102463
367,-8311.149855572017
368,-7261.776163771723
369,-7759.686713452714
370,-6735.89889320598
371,-4995.985868424808
372,-7719.383663208562
373,-7026.022310182684
374,-4991.513263715127
375,-5966.731666487223
376,-8494.007462682195
377,-5847.2025751044575
378,-8434.40819731375
379,-7610.067529837687
380,-4080.758809979066
381,-4977.61186874359
382,-5718.728918055897
383,-6890.1136417774205
384,-7629.2458251101925
385,-6469.273704645787
386,-4602.496508765106
387,-7773.220386343874
388,-7384.7880274651025
389,-4160.565070061338
390,-6107.986607924238
391,-3667.439712951422
392,-7709.539159086904
393,-3787.6303326187403
394,-6234.586677973076
395,-7610.416866458381
396,-5894.5088401195135
397,-7937.676863780928
398,-3271.2809710633683
399,-5531.04887259609
400,-4301.713413153665
401,-4258.390174716556
402,-7363.438466748095
403,-8381.807887367175
404,-9446.211199922085
405,-6244.058263304007
406,-5829.564718566669
407,-5256.375244551537
408,-8676.761339904499
409,-8538.209235888962
410,-6907.751524098349
411,-4259.646167405799
412,-10129.742975214203
413,-7569.965791556787
414,-6495.641009995362
415,-6987.293844507534
416,-4541.103848818662
417,-6092.292724850417
418,-5760.367038635189
419,-5754.709844991087
420,-5421.015428198635
421,-7883.741065916329
422,-6029.29937881905
423,-9383.02635804458
424,-9379.254716666925
425,-10377.919625498751
426,-7158.932213861025
427,-6362.001108124166
428,-6566.825969596168
429,-6112.563235376417
430,-3974.0044604851223
431,-7647.068484693491
432,-5989.282946023021
433,-6732.491415822183
434,-6216.687422048191
435,-7890.87582191677
436,-6729.481978131288
437,-5071.582811835668
438,-3045.7132337255707
439,-5668.154274292727
440,-2735.791988730699
441,-5704.557728176062
442,-5538.514317272268
443,-4412.741017763992
444,-8053.999535637424
445,-7508.455791179284
446,-4692.576279410081
447,-9428.52908687409
448,-5251.6678093673345
449,-4724.659674917848
450,-4517.503972630942
451,-5652.8873947588445
452,-2862.5107643608385
453,-5808.4427118270705
454,-6491.582063964486
455,-6097.343432695598
456,-8901.761510644901
457,-9188.81404207681
458,-7629.022164318695
459,-4231.078308659776
460,-6585.929016193051
461,-2752.8284057372084
462,-4307.9380935289755
463,-5282.594682867424
464,-5850.616676473655
465,-3619.513242065439
466,-6754.109014950395
467,-6059.260107657278
468,-9387.3528248521
469,-10726.947438198154
470,-5005.5310597424195
471,-9750.2439752679
472,-7490.0384658892635
473,-8281.157901220153
474,-4800.616116115241
475,-6232.946147690936
476,-5814.209166665181
477,-8866.649043046205
478,-4640.73154161824
479,-3758.7288236504023
480,-5720.708240021289
481,-4646.007826646989
482,-5165.248996930768
483,-8303.022579542465
484,-7252.020914863872
485,-6375.581295744059
486,-6525.814291298158
487,-7726.149221030507
488,-8223.97866751959
489,-6037.6484254936595
490,-5990.037974670106
491,-7079.22959472625
492,-4516.87924324068
493,-5416.028614267834
494,-5142.338465710933
495,-9016.435600279121
496,-5919.510146012034
497,-5285.0646033800995
498,-7335.260598575983
499,-7438.479739247607
500,-4655.785879186529
501,-6158.155686860534
502,-5752.678877918504
503,-6041.537919098319
504,-4108.876462076805
505,-4295.5851555332865
506,-8460.986226827215
507,-3976.501708609072
508,-5899.149422794338
509,-11240.450031887562
510,-6426.926306716301
511,-9846.487385661612
512,-6230.746077268841
513,-8487.446663715395
514,-3677.5917824768308
515,-6306.8200139497185
516,-6270.709195428619
517,-4366.534190818838
518,-9730.381515816065
519,-11154.13065494021
520,-6843.618625948633
521,-8764.295561513305
522,-5022.52936020077
523,-7411.78877350912
524,-7556.245085139349
525,-10421.408600965
526,-9053.153474601184
527,-6365.0112240334165
528,-7965.233503505823
529,-5018.789963692347
530,-7827.423055939473
531,-7190.149958476297
532,-6467.432075675604
533,-4322.085237402722
534,-7961.005404284938
535,-7688.3066781631505
536,-8343.724809327607
537,-5218.0774324720405
538,-8832.718849217612
539,-8477.90585934467
540,-4803.376391685563
541,-10433.748350706064
542,-6736.46647051612
543,-6370.062701956083
544,-7280.884064960945
545,-7391.06907108186
546,-8646.926833342406
547,-2976.9407257848716
548,-6523.669744435923
549,-5246.597692706968
550,-4408.459578423142
551,-11270.388402307164
552,-2656.662366357383
553,-7576.858226523082
554,-10455.66444371976
555,-4131.160632486773
556,-4352.454663363613
557,-4292.58467492669
558,-5494.565821885645
559,-6292.68884672577
560,-8522.610488731358
561,-6165.597656771396
562,-7931.342809412527
563,-8004.79007401957
564,-3170.2560533779774
565,-4343.781252273616
566,-6379.971981492143
567,-5431.402999320916
568,-4553.977550985286
569,-4654.23118626294
570,-7477.894261618469
571,-7393.6278685396965
572,-11837.895355962557
573,-7002.04112955367
574,-4825.9301043719315
575,-4881.91769003892
576,-4291.720915471356
577,-3888.3172805756712
578,-4086.2884205869227
579,-5874.468877959552
580,-4272.770459383637
581,-3548.416659667352
582,-4582.7389853174
583,-5777.4949677601835
584,-9219.959718872835
585,-5233.983529165461
586,-3326.8758232202963
587,-5554.66767203147
588,-8921.783174722294
589,-4509.451540796778
590,-3531.7628748879993
591,-5800.762806360965
592,-7527.639227854592
593,-9268.934538873884
594,-6295.018316655224
595,-3856.8297621817824
596,-9094.474558102162
597,-5462.11390161959
598,-3371.771473637957
599,-5570.465869724582
600,-3703.4081632938874
601,-4222.183726438861
602,-5212.564689323589
603,-3446.84028250054
604,-6723.233000860003
605,-8128.542066658936
606,-4538.830724560554
607,-5531.79272219568
608,-6469.917538120149
609,-5709.827458005152
610,-3328.9366937336854
611,-7706.6229416713995
612,-8403.756929275994
613,-5807.439199799775
614,-4824.335497519287
615,-5582.852112750789
616,-4695.3923578392405
617,-3513.130428234391
618,-8595.382773295358
619,-8466.502099746382
620,-4327.441079083948
621,-8192.508515063728
622,-5469.175733503791
623,-8298.812327628948
624,-4877.512412632263
625,-4777.568818078834
626,-3505.762059679929
627,-7126.735354915329
628,-6580.674671181902
629,-5357.130717127842
630,-6809.649037937504
631,-9161.208303241536
632,-3827.7182738979027
633,-4386.889353598872
634,-6554.221246810733
635,-5888.583675468646
636,-7986.715959547121
637,-6908.054448414899
638,-4350.183019194672
639,-5065.797985344635
640,-7878.285697452256
641,-5161.460372994999
642,-2806.041912859554
643,-6536.997135689997
644,-6182.164113448711
645,-9007.570966558173
646,-8229.293292082213
647,-3921.6216716342474
648,-6757.375370642925
649,-5035.264212705961
650,-7142.985215442183
651,-6883.355449430056
652,-5840.111121895133
653,-4729.7421376388775
654,-3879.290283463106
655,-3713.5946897733347
656,-6211.7254038046585
657,-5415.106953759058
658,-9401.30477047973
659,-4920.71306226506
660,-6381.032713194005
661,-5704.319973306331
662,-6373.022364337509
663,-2832.128963923171
664,-4120.19107009338
665,-8580.668014595793
666,-4485.904763741591
667,-6368.452611445817
668,-5350.381742031393
669,-7926.0001435392405
670,-7142.281396987312
671,-7001.905277001887
672,-5765.7691585378725
673,-7439.639147363613
674,-4043.4148565934543
675,-6229.966790395754
676,-5471.047579663852
677,-6236.8770964435
678,-7011.893860847684
679,-8710.000724624826
680,-4417.5141062118355
681,-4744.99192419861
682,-5017.071095810278
683,-7038.820735433136
684,-4113.590036940485
685,-3122.048496223821
686,-6820.689947701519
687,-4304.469614363633
688,-7805.820831800947
689,-4603.239115098695
690,-7071.966020035016
691,-4176.2159445844945
692,-8888.038570547002
693,-3325.7985386799837
694,-9967.60248089189
695,-3140.0605567440034
696,-5446.118153227224
697,-4937.417037575764
698,-6940.6375404359915
699,-4041.163697778862
700,-5761.336949885658
701,-9744.224071143964
702,-6460.451165577991
703,-4438.205670889553
704,-3811.33551437534
705,-5557.0350682220605
706,-5760.550836710348
707,-7177.487345834604
708,-6956.297424123308
709,-9504.515694817846
710,-6508.648689873332
711,-6371.794039805699
712,-7030.140460764668
713,-5421.934854636203
714,-5673.530577034319
715,-4925.885329492373
716,-7071.7172603122835
717,-5472.962282798783
718,-4751.328528822448
719,-2852.6731357422527
720,-8921.30181266204
721,-4644.616620497306
722,-5070.920204590697
723,-7919.8781851217445
724,-6128.29266910623
725,-6887.617670285898
726,-6494.21206298175
727,-4736.305668100028
728,-3674.0549071047303
729,-10870.070743476537
730,-4515.063130691366
731,-5732.517362004052
732,-4362.615661797246
733,-6944.518528466084
734,-3119.312934474083
735,-3200.9532936210176
736,-9135.395304993117
737,-4068.936110370087
738,-5032.656589172524
739,-1695.3404435218897
740,-4098.726066972353
741,-6515.184798892125
742,-6206.6799082478565
743,-6550.023495593974
744,-4699.0496798266895
745,-6146.958581521873
746,-5581.208908880856
747,-5715.47172480777
748,-9291.99909241453
749,-9791.320432286015
750,-3835.7365181102764
751,-6119.036926968131
752,-5228.0708361396655
753,-4897.776776641426
754,-8405.074003227825
755,-6225.255502103083
756,-3686.4710546376464
757,-5964.841092406317
758,-5206.77710346875
759,-6664.311227886346
760,-5561.1673869407505
761,-3270.130560685704
762,-9432.016078135499
763,-7312.761758330219
764,-6485.042636294405
765,-6813.071035096557
766,-7007.920323398783
767,-7871.042132107305
768,-6806.660377421632
769,-5131.837763321503
770,-5864.50627107352
771,-3473.917697039943
772,-2692.4380572337914
773,-7463.501798305513
774,-7698.507560548183
775,-7461.063478366454
776,-4443.635760999143
777,-4806.151508750793
778,-8058.093212373659
779,-4463.713963132477
780,-7605.906955388295
781,-3756.0653022048805
782,-6046.289932850963
783,-4589.289679057373
784,-7170.776846560836
785,-5557.788262985124
786,-7208.631320490679
787,-4749.829156378913
788,-10616.206052197687
789,-3202.3567147530102
790,-6029.570470515378
791,-6403.131550762025
792,-6543.833836603498
793,-5116.454582550016
794,-6068.887384489681
795,-7175.322601185559
796,-7808.620519460041
797,-5770.983278419352
798,-7063.784361622377
799,-5977.422793853687
800,-6231.353864314921
801,-5861.072770590307
802,-7385.079777260322
803,-5275.9220921062815
804,-6301.865454532367
805,-8752.093909207637
806,-5317.9042521461515
807,-7414.735034280611
808,-4538.694211793029
809,-3808.673623174463
810,-8768.758391480142
811,-5629.796313729642
812,-6811.227350729603
813,-8411.72716049365
814,-5337.6536203608375
815,-5425.975446119239
816,-4594.7362327665
817,-8499.696689331755
818,-6124.919424954011
819,-4997.4230181893045
820,-5223.186578333519
821,-5322.575995962259
822,-4334.178007271874
823,-6579.267819942299
824,-7032.696545122158
825,-5224.154224995502
826,-4860.12834592279
827,-7904.273069562106
828,-6202.101392123709
829,-4995.26496907573
830,-6285.723236050397
831,-5822.132742549159
832,-5429.472384045458
833,-6665.828213373909
834,-5441.350916609311
835,-5991.63969183551
836,-7264.8256706915
837,-10022.064517792182
838,-8990.863625070067
839,-3955.1475843354697
840,-7661.3091248856645
841,-3554.2099327064434
842,-7126.499902983361
843,-5637.187676607091
844,-4896.265837517607
845,-6770.185053461647
846,-2314.851922813517
847,-7368.042733547831
848,-3961.7032266861706
849,-7069.437507805642
850,-2553.075632624719
851,-2262.4170526231273
852,-4087.3642513071277
853,-6647.317628364033
854,-7663.81591620583
855,-10035.930577325842
856,-6403.482042370222
857,-7106.645017321341
858,-7265.004242492849
859,-5054.811011664349
860,-2074.8376218620497
861,-5030.211205556478
862,-8958.91664177202
863,-4439.736929938428
864,-6718.644529428806
865,-4714.493244067892
866,-5310.70075785238
867,-4769.270770474917
868,-5686.575646366725
869,-7815.189337929874
870,-8094.043209976117
871,-8186.200397367453
872,-6062.165901671674
873,-4390.4670438626
874,-5981.258903950099
875,-7569.917192071905
876,-5306.148180067243
877,-5887.235867215197
878,-5085.87736162482
879,-6018.551256767025
880,-7545.248331903285
881,-7776.522077898605
882,-5867.3881641696435
883,-4796.937407954691
884,-4941.763653298973
885,-4279.633262394427
886,-7121.191402476585
887,-3895.198570249736
888,-5598.139396816402
889,-7318.469762384834
890,-4643.477206099857
891,-6381.766454723177
892,-6217.110634693593
893,-5042.796540382423
894,-6988.207027288926
895,-6229.252650293252
896,-3863.9934502917813
897,-5105.132773102093
898,-7246.464266543332
899,-3452.15925897617
900,-4369.044214676772
901,-3402.632653117606
902,-7631.448972542798
903,-4490.598498887446
904,-2520.7513962680005
905,-9265.628616900605
906,-6208.317736453458
907,-6429.412506946292
908,-9847.120496979322
909,-3999.5738535428663
910,-6146.154413160052
911,-7373.573376938599
912,-5304.810366153141
913,-4584.09193707302
914,-7129.099880987544
915,-5675.062780476453
916,-6769.403072038341
917,-7904.737153966946
918,-4068.59707460803
919,-5757.484200793287
920,-5257.007906866575
921,-6061.870077726103
922,-4889.526779425893
923,-5542.142999907275
924,-6852.715008195298
925,-8579.358454354719
926,-5407.071966567298
927,-7481.422619807282
928,-4895.659706567239
929,-7385.725042224135
930,-6150.438504915422
931,-6056.864343528453
932,-5591.874325316815
933,-5584.938856599918
934,-5394.080641498368
935,-7980.0586682679295
936,-8159.979623395201
937,-9354.908851139222
938,-7462.681544758266
939,-4894.607508228446
940,-6414.289631419922
941,-8686.737108239062
942,-2973.302556127824
943,-6464.031445540309
944,-6016.227396288629
945,-6140.709610314251
946,-6259.764005610209
947,-5649.1075671402405
948,-5153.785961928979
949,-6719.804171271287
950,-7812.086142261059
951,-4115.432992002209
952,-10101.931038443165
953,-7016.508994927676
954,-5614.230944447687
955,-5629.434183976391
956,-4358.731164198205
957,-5882.3325012369105
958,-6500.247349511169
959,-4942.991811087181
960,-3755.132780582081
961,-4071.41207703746
962,-4833.449674225532
963,-5836.583534042715
964,-5851.383586736895
965,-6499.750640075732
966,-3628.6902641462625
967,-4752.5597286634365
968,-5074.41563683989
969,-6287.246032344562
970,-6908.774917209775
971,-5045.160406477181
972,-6277.955943783405
973,-2301.0332004081797
974,-7833.787109638599
975,-7722.458431669212
976,-10696.677793412657
977,-5720.7098438882895
978,-3729.363371951961
979,-5307.142020642211
980,-6919.082191987073
981,-7371.774068232589
982,-3288.372274432882
983,-4192.8030577549935
984,-4071.1333708382367
985,-7791.611722596525
986,-4023.0622797267583
987,-7319.185739919423
988,-7024.603952890642
989,-7019.270868785779
990,-4248.623443309625
991,-6132.382338055237
992,-5918.284932032702
993,-8287.02114017329
994,-3835.105015545862
995,-7161.996760461087
996,-4609.086047515979
997,-5345.871137452535
998,-4493.83114928184
999,-9128.213457991815
1000,-5220.026399526608
1001,-8440.651468017286
1002,-6036.075930858813
1003,-3802.620602236633
1004,-6131.073683408628
1005,-10407.32611718152
1006,-5653.017634031764
1007,-4235.56800961458
1008,-6075.866714328265
1009,-6930.093580041806
1010,-5492.59956949291
1011,-5157.551339719399
1012,-7779.516333724127
1013,-6557.603807881221
1014,-5081.104192957794
1015,-2925.627363255916
1016,-8498.421054241744
1017,-6527.920662417783
1018,-6106.779046308474
1019,-6898.533469295579
1020,-7146.874036464065
1021,-3651.4191505432136
1022,-5219.204554078105
1023,-4399.381669903565
1024,-4582.409906363535
1025,-4500.485660568783
1026,-3941.2097687095657
1027,-8138.841280437975
1028,-5305.4044105292005
1029,-7628.0177948902465
1030,-5930.692841338697
1031,-8423.86302348998
1032,-6215.736573180921
1033,-5192.234296560396
1034,-5961.454420468451
1035,-5362.450706037042
1036,-7257.209883602623
1037,-3329.1969738456205
1038,-3836.379484120178
1039,-6085.5258116492705
1040,-6979.988921038074
1041,-4244.2924342142305
1042,-7079.351541058113
1043,-2989.763944138441
1044,-4972.9800269221805
1045,-4589.989367431403
1046,-5337.558667418907
1047,-6792.162012072859
1048,-5208.744131099941
1049,-5481.278208715177
1050,-5665.1730145943375
1051,-3519.810898612774
1052,-8415.663228867557
1053,-5296.82193920121
1054,-6863.470300585582
1055,-4946.2517083726125
1056,-8366.05022544042
1057,-4857.979566198811
1058,-5517.618417241337
1059,-4042.747863141411
1060,-5262.3887920728275
1061,-7846.136495335998
1062,-4614.298527205859
1063,-6285.519351393584
1064,-5001.696888613439
1065,-6340.850468272323
1066,-5678.3099728136995
1067,-3756.8053864960875
1068,-6565.296297853411
1069,-5113.40536573439
1070,-7007.579581705885
1071,-4004.8824707697486
1072,-6075.957997767348
1073,-5836.800720579533
1074,-7615.956004032992
1075,-6859.201671986532
1076,-6316.337288896247
1077,-4967.85909772166
1078,-7273.358638542969
1079,-7599.457477383014
1080,-6530.473110050307
1081,-7024.396328191765
1082,-7769.907536444655
1083,-7550.745743650068
1084,-4951.224421777324
1085,-6215.662220556395
1086,-6034.451289130685
1087,-6739.225074016606
1088,-3471.968588389324
1089,-7519.201277546185
1090,-5608.536888390778
1091,-8741.748971218052
1092,-7337.220222196829
1093,-6570.619083894263
1094,-3957.4551936362354
1095,-3543.8268802064154
1096,-7370.6600536881415
1097,-3416.347340521143
1098,-6441.969842578449
1099,-6142.046268314623
1100,-5998.47727371137
1101,-5813.521134997842
1102,-5995.004558762503
1103,-6277.727205524552
1104,-8647.19442390897
1105,-4936.9751737760325
1106,-5115.883196321287
1107,-4520.3365610530645
1108,-6640.0384475084375
1109,-5035.602053684919
1110,-7607.969541428947
1111,-2158.843140842021
1112,-7613.739820966265
1113,-3851.361295777473
1114,-4723.367179435407
1115,-5079.908984465027
1116,-4420.481655708543
1117,-4463.154846874152
1118,-5321.33410954659
1119,-4973.709400042371
1120,-7182.948610766785
1121,-4625.950049231814
1122,-6182.746805424439
1123,-7182.610166989607
1124,-6044.855304571397
1125,-4719.445300543377
1126,-5333.766208165357
1127,-5401.342579103729
1128,-3441.017442214778
1129,-5488.216567021889
1130,-4548.024838441001
1131,-6197.017800430403
1132,-5498.10679891697
1133,-5321.1310999515745
1134,-4973.393603309908
1135,-6214.395441122924
1136,-4758.886127523717
1137,-6979.566774766359
1138,-6619.6185194751115
1139,-10336.787739974521
1140,-5619.945779962554
1141,-4896.856838835623
1142,-5838.678189856098
1143,-4422.233994649132
1144,-5498.667898626018
1145,-9443.773297861151
1146,-5824.7420992445905
1147,-5020.130657827563
1148,-4868.067102294601
1149,-4068.2795168808066
1150,-3718.0346772107373
1151,-5034.46171154733
1152,-6197.2287639687775
1153,-5906.389575193204
1154,-6461.751135468106
1155,-7807.745733315168
1156,-6566.682442773244
1157,-8567.17224922954
1158,-3771.651117610219
1159,-4944.090280854242
1160,-5614.525591792247
1161,-5230.10101710413
1162,-5539.142162309432
1163,-4395.848207815461
1164,-5163.630148902482
1165,-4937.678275032596
1166,-5806.184229430927
1167,-6474.1304919615395
1168,-3668.5604288147547
1169,-5979.374604375131
1170,-4529.030541938244
1171,-4308.925247956683
1172,-5386.0959923109895
1173,-6008.626769832553
1174,-5577.071201102008
1175,-6212.568050882188
1176,-9157.834175052283
1177,-3964.8297810010827
1178,-5397.68555934088
1179,-4950.86659291512
1180,-3208.20503418184
1181,-5113.330083602337
1182,-4437.618435875346
1183,-4791.002021005044
1184,-5689.915750588391
1185,-5135.002460433588
1186,-2878.0625764642873
1187,-3227.531354484618
1188,-3365.9287232238044
1189,-4443.738743933166
1190,-4881.792900591724
1191,-4971.356880892642
1192,-6357.84869927745
1193,-7105.601154246622
1194,-5052.819879956006
1195,-9384.700845685635
1196,-7875.618716916143
1197,-5710.329386703362
1198,-3521.3002520764812
1199,-4256.712669044823
1200,-10635.503570084133
1201,-5595.622010715256
1202,-3228.848201768207
1203,-5621.431342046593
1204,-5466.247016362619
1205,-5814.4302877750415
1206,-4101.421354112898
1207,-4555.354832764032
1208,-5021.82947593778
1209,-7680.255757584233
1210,-5260.471589073272
1211,-6106.805209578539
1212,-6580.047182130188
1213,-6671.4674600278395
1214,-8451.079439908657
1215,-6237.55188447179
1216,-5096.565828169612
1217,-4987.5737252552635
1218,-5949.183288116686
1219,-5630.437591700028
1220,-4431.757597762704
1221,-6777.033553116833
1222,-5437.191902802183
1223,-4348.8520355083465
1224,-8257.287901289945
1225,-4757.8608195474635
1226,-4462.864444520036
1227,-4845.392936569742
1228,-5418.008918044434
1229,-5781.316008506212
1230,-6897.049635539701
1231,-5447.652043707034
1232,-6852.093531262854
1233,-8287.437045742183
