episode,reward
570,-6913.943003878296
571,-8836.151085284971
572,-12118.416822509364
573,-7060.364787823946
574,-4820.630528492664
575,-4956.073302788892
576,-8816.537304591702
577,-4621.568482974007
578,-2420.912691754014
579,-3121.1514971289603
580,-3036.3162667050633
581,-3855.872281953605
582,-4927.15897083876
583,-7983.390169844954
584,-8841.120411531263
585,-2754.7113958208197
586,-3296.5092273866035
587,-4080.132563789025
588,-8253.098571147204
589,-5098.999563551253
590,-3576.0682004884866
591,-7401.867449252744
592,-4400.4808573545315
593,-6894.000862838353
594,-5029.966070108595
595,-3323.3001563439775
596,-4665.472500742392
597,-5749.223756221819
598,-4685.732726574427
599,-6665.283052848458
600,-5598.603173534134
601,-4555.82604343225
602,-9609.604729493323
603,-5396.636234094865
604,-8529.27701079254
605,-8292.82208476477
606,-6377.028301360471
607,-4907.963038032809
608,-6843.582280438665
609,-4908.247862234362
610,-5728.660989555423
611,-6089.102883200527
612,-3774.5394680107834
613,-5572.806622149852
614,-4928.211931806349
615,-4919.030652639752
616,-5938.908306004188
617,-5266.0249570337555
618,-3982.0694239871395
619,-6387.665353929391
620,-4128.147709687463
621,-6215.693364479042
622,-5794.574868770265
623,-6863.245045797514
624,-4494.049449679583
625,-3356.6154658528158
626,-3100.056154036435
627,-4883.967562128588
628,-4713.492150801934
629,-4189.428362238386
630,-6226.318913226977
631,-7349.142061456863
632,-4852.492191516625
633,-9817.01481925931
634,-9184.187139964197
635,-6656.921527165669
636,-9414.855732072252
637,-4238.933289020101
638,-5650.081266506169
639,-6045.09152282049
640,-6993.250286940537
641,-4622.587931740978
642,-8033.921180645455
643,-6560.79452699629
644,-5971.594325740215
645,-6013.824409077122
646,-5700.025448465267
647,-5689.093921970262
648,-5670.49302809558
649,-9408.292356761594
650,-6735.2689255670375
651,-8997.438428098665
652,-6084.340683057304
653,-4859.892468543311
654,-5683.034708115069
655,-7555.249248741153
656,-6888.348602429425
657,-5726.333207939
658,-8357.887111802052
659,-2647.168537327717
660,-4670.056018446418
661,-6549.678204348395
662,-5789.5273270905045
663,-7497.558951518001
664,-5665.245239910798
665,-6723.7510771156685
666,-6917.3832893616045
667,-5163.354985623679
668,-7929.30390619204
669,-7126.089039836165
670,-9087.576729529977
671,-7259.416731406866
672,-6884.598405744505
673,-4906.614141375325
674,-3092.6708597186657
675,-5529.205437717072
676,-4746.003805728714
677,-3618.626322795844
678,-5841.244976527592
679,-7439.183229048174
680,-4574.393450757179
681,-6638.796936317135
682,-6322.499853772916
683,-4720.073374084795
684,-3682.693555428818
685,-5788.592341066326
686,-4444.079490215474
687,-4803.5334542424125
688,-7189.390321691291
689,-4911.461025231307
690,-6075.527457045962
691,-6120.250154515407
692,-8729.096890588258
693,-4053.3034923780274
694,-7601.9979090065735
695,-8104.247214317594
696,-4602.785020690073
697,-7948.154492373589
698,-7728.8896228825615
699,-6116.16015630003
700,-4830.565090192473
701,-4332.936454575435
702,-9215.035994514434
703,-4552.9987069842855
704,-6471.801330300955
705,-5480.837063901234
706,-7145.4278350872
707,-6613.709412969371
708,-6070.481404265998
709,-7185.687653840187
710,-2810.3176236499717
711,-4417.8269153660085
712,-6329.066219568
713,-5470.58004785553
714,-5506.884157994929
715,-5553.520639504236
716,-6181.497186212385
717,-4115.4729291980675
718,-6259.796261992254
719,-5752.876881771247
720,-7127.773052154151
721,-6676.410759292378
722,-6017.103361294114
723,-4764.713465292589
724,-8664.761248762046
725,-6876.926709536673
726,-6162.224923458777
727,-6594.487277685861
728,-5567.384812460828
729,-8144.538190496906
730,-4673.169099032894
731,-4265.420180068983
732,-4378.522815263929
733,-7190.736278650467
734,-4220.889050789423
735,-2524.3140351202433
736,-4250.284439384557
737,-4526.738676139932
738,-6572.131488583372
739,-5360.178076004174
740,-4225.6770994893295
741,-6686.592866734862
742,-6195.318667978138
743,-6405.332123543229
744,-4069.541649861569
745,-6823.435469974515
746,-5685.66443416247
747,-4012.2493971156077
748,-5503.573321302653
749,-9112.444452983282
750,-7274.333054165136
751,-4243.018943320457
752,-6041.747612662618
753,-5605.513740366321
754,-5712.601319680414
755,-7197.311708496932
756,-4729.948358488943
757,-4822.190808351074
758,-4186.260713939061
759,-7571.833027624107
760,-5837.273763662489
761,-5650.9767576908225
762,-8620.381909483594
763,-4811.50815665805
764,-5404.906914657843
765,-10018.842252555576
766,-8988.569644039415
767,-6107.864211916267
768,-4982.775529016456
769,-4439.978297065596
770,-9153.603708362223
771,-3255.9922289631877
772,-6197.549896950696
773,-6137.0880818775
774,-6179.9090280981945
775,-8381.430801998158
776,-5313.873678230039
777,-4595.954801672796
778,-5528.431775030055
779,-3489.9841600872046
780,-8243.391735684554
781,-4945.311497176938
782,-8052.703986829594
783,-3947.208677996614
784,-6275.3275280387525
785,-5034.921641273879
786,-4009.342086064778
787,-5881.099110442271
788,-8022.648062672524
789,-4782.667820151183
790,-7646.7793335679435
791,-3554.742663974812
792,-7852.798563280357
793,-6220.147375383883
794,-5251.561387522129
795,-10983.505435708486
796,-5403.78912028885
797,-7612.586599746954
798,-7503.114506327794
799,-4808.182873154908
800,-4939.504780280277
801,-6012.400858803551
802,-3623.85421518604
803,-3102.5472727251554
804,-4432.454454011163
805,-5885.924869274032
806,-7073.156997870943
807,-6823.098551455734
808,-2668.5386191697535
809,-6524.022747969357
810,-7657.032081162869
811,-10979.350724406275
812,-7431.344627499656
813,-4378.39285265813
814,-6473.3857843785845
815,-4870.040014589111
816,-3543.547726213646
817,-7761.153084504404
818,-5657.008865613864
819,-4259.6885897481225
820,-4112.779888551694
821,-6846.114182671092
822,-4858.779193170325
823,-8886.841012887411
824,-5289.977334604108
825,-3968.6408099308555
826,-6389.210215509355
827,-5187.234209855333
828,-5485.979732918292
829,-5511.064040721697
830,-5244.459166824921
831,-7711.685952031245
832,-5117.132166416945
833,-3827.198901094531
834,-6243.334051914402
835,-4968.350676365158
836,-7793.235702426642
837,-6714.841999796933
838,-3815.128895572798
839,-7196.811700853329
840,-8738.993753561666
841,-6521.10084890096
842,-5134.638585811172
843,-6874.402109508991
844,-5795.809772198125
845,-3872.034900989213
846,-6263.1045522136865
847,-8248.840813132572
848,-3144.492893669229
849,-3753.6067343363306
850,-3787.3700790191033
851,-4511.5772429102935
852,-3478.8923004255216
853,-9774.883317429327
854,-6302.345490738803
855,-9378.5796316615
856,-6673.522438913946
857,-5347.857664871517
858,-4977.161955365277
859,-5450.997730744093
860,-5939.874948243754
861,-3532.5156073121448
862,-5594.075989285048
863,-5116.82058323076
864,-6555.826533779212
865,-6204.869179701015
866,-4902.987820023586
867,-4507.665127455789
868,-6765.941279656168
869,-6127.3652813729705
870,-8579.317982004175
871,-4909.509372057475
872,-8038.799252257181
873,-5115.4310832371775
874,-5604.022510261569
875,-7187.921339906498
876,-5230.57387374743
877,-4981.9319832088295
878,-3065.3694798489983
879,-6943.955885698451
880,-2641.3652894213974
881,-4610.129636403388
882,-6005.564712794182
883,-8391.628781597377
884,-7892.957944380969
885,-6223.065770039094
886,-8189.567549942104
887,-4632.742920505237
888,-4861.109563873703
889,-8502.928120193726
890,-5656.521896982295
891,-5947.960374640245
892,-5863.246573491582
893,-5780.577524086152
894,-3590.0676589655436
895,-6716.020818857823
896,-4085.177485905214
897,-5748.7272057590835
898,-3078.233003966931
899,-4289.590126358524
900,-6853.881738032796
901,-6032.936753028833
902,-4929.3122318757
903,-5602.437761876411
904,-4753.827983147705
905,-4164.343517424043
906,-6646.375836133265
907,-6593.86347902888
908,-6041.605076256419
909,-4123.5101535246
910,-4950.067156515567
911,-5853.395345434502
912,-5142.057709180495
913,-5870.23871461258
914,-8344.127656231232
915,-5125.9046645599665
916,-5852.638244954364
917,-4193.854655978126
918,-1868.7161636003113
919,-7484.8467519792375
920,-5942.886868018982
921,-5966.946923892085
922,-3555.286999583155
923,-6157.71778257375
924,-9398.72550237218
925,-7093.804969871729
926,-7056.227657520414
927,-6559.35955469399
928,-8025.848132130246
929,-9070.315611275608
930,-4376.320320600326
931,-5320.618076445762
932,-2719.4040498851928
933,-3887.3364080492515
934,-5482.752689876091
935,-8075.268639819042
936,-7832.265073207928
937,-6249.174795575502
938,-6112.664328942975
939,-3947.483783757662
940,-6603.603373582156
941,-7252.839216758904
942,-9175.902810965625
943,-6215.731610535636
944,-6712.477642297116
945,-7565.35727912863
946,-4078.7825231155703
947,-5060.736458231377
948,-5108.143452001768
949,-5792.931808587322
950,-6135.54803115536
951,-3484.0965978666186
952,-9668.436115813744
953,-5812.431386213883
954,-5700.248174592906
955,-4474.173784010875
956,-4903.721160486025
957,-4144.615094590388
958,-2329.3446277109347
959,-6267.544053479626
960,-4554.434126317835
961,-4904.706990974452
962,-5049.891243747903
963,-4694.508471095183
964,-6757.61449631346
965,-3136.9172352753812
966,-7761.8230973336795
967,-6645.410420730631
968,-5172.029166164252
969,-7185.721421115245
970,-8218.34320494394
971,-6283.556416795013
972,-5815.301632701312
973,-6366.745543122061
974,-7358.6637157742625
975,-4049.065265996953
976,-9415.072165032047
977,-4959.5874567985675
978,-5046.821762760317
979,-4776.692244051737
980,-8073.062521293053
981,-5874.922645994104
982,-5577.795530835748
983,-4236.98908530615
984,-5039.17092004271
985,-7371.902627035637
986,-8203.259187268322
987,-7792.26097977063
988,-6399.945808890904
989,-7346.742136062636
990,-3588.567276348975
991,-7108.726992440388
992,-5666.288705839176
993,-7061.470622933733
994,-3640.42902370318
995,-5321.876714958628
996,-7722.335471312093
997,-3505.8888158996133
998,-2724.446765908034
999,-5880.691018552703
1000,-4326.983306852938
1001,-6270.113112140569
1002,-6085.541482033424
1003,-4655.221238297414
1004,-5058.751955517821
1005,-8759.951068939425
1006,-5735.586510649397
1007,-4414.9664811883695
1008,-3793.718249728268
1009,-6157.4056218117885
1010,-6436.10860309972
1011,-4526.757373197262
1012,-5134.897290307755
1013,-6594.551464906083
1014,-5769.2593087942305
1015,-4377.500332125486
1016,-8022.192352582552
1017,-4397.478841991728
1018,-8012.0370679312155
1019,-5517.826004640138
1020,-3394.5443990949852
1021,-5321.762873844918
1022,-3937.638584400128
1023,-4044.605260833657
1024,-4897.769485310169
1025,-4215.117376168489
1026,-5308.483500157163
1027,-9648.102731429779
1028,-6297.404842813799
1029,-6421.21530814995
1030,-5028.71625416603
1031,-8312.031876636294
1032,-4490.74854969386
1033,-5133.356414421666
1034,-4221.656066722276
1035,-3402.040322738254
1036,-3862.742808933928
1037,-4775.175921663261
1038,-5251.551356578839
1039,-4523.119680394146
1040,-5710.591724140472
1041,-5941.022689866538
1042,-7469.288431016048
1043,-3239.0116147667663
1044,-3904.5798513405675
1045,-5565.8904820512835
1046,-4551.346097411045
1047,-6145.442320478098
1048,-6358.364552000311
1049,-5770.966090816292
1050,-5111.2700271074045
1051,-6202.911776993885
1052,-4859.023866501324
1053,-5435.754303034126
1054,-4687.9791679860045
1055,-3618.893570470298
1056,-8687.186159385707
1057,-6909.906875982245
1058,-5392.809828078474
1059,-3847.6079453541493
1060,-3808.7739170425248
1061,-10516.7140873731
1062,-3545.0453564089644
1063,-4995.3192333129045
1064,-7706.871571948372
1065,-6561.740201151531
1066,-5016.814816893309
1067,-5811.554495456309
1068,-4268.755722038037
1069,-4324.749225252212
1070,-6135.587056787324
1071,-4523.24903020111
1072,-2923.104570106962
1073,-6513.721973517143
1074,-5309.264243396745
1075,-4595.350095447392
1076,-5477.986329464933
1077,-4213.397175901955
1078,-7248.311010099736
1079,-4986.191178234126
1080,-4314.907242916902
1081,-4748.175280545241
1082,-3354.657622894186
1083,-7181.649563805142
1084,-5379.872138980229
1085,-3756.26133876755
1086,-4527.422293819721
1087,-4185.237393713559
1088,-6732.886144610233
1089,-8196.087319024096
1090,-3029.2352038452464
1091,-8736.485552825607
1092,-6422.033976224539
1093,-4304.767156123745
1094,-5202.167435497591
1095,-4854.3836438113485
1096,-6731.877150116427
1097,-3772.973497124433
1098,-6319.043011453707
1099,-5435.894063600648
1100,-5266.527248594442
1101,-7658.879694865536
1102,-6798.527496808898
1103,-6668.9409220726575
1104,-6563.836085853897
1105,-4273.8511698270395
1106,-4576.036996572564
1107,-3460.256478146215
1108,-7375.861773537858
1109,-4251.461523977029
1110,-4631.600574141884
1111,-2377.1579030950215
1112,-6257.415486130931
1113,-6627.849161237026
1114,-6164.632434855027
1115,-7086.285539403664
1116,-6351.776451892645
1117,-8560.981913954525
1118,-5275.699245326308
1119,-6070.702397795655
1120,-5943.524886242302
1121,-5156.365112620923
1122,-6628.04961376676
1123,-10581.299452815063
1124,-6619.565255802765
1125,-5701.076447637215
1126,-7665.692160375808
1127,-4856.841108216101
1128,-5824.770053810747
1129,-4603.746383732878
1130,-4558.469456670177
1131,-4970.697007188136
1132,-4356.7105953554
1133,-2661.414838395972
1134,-6199.497351008003
1135,-6944.182781771646
1136,-6314.737896972764
1137,-4538.507260991002
1138,-8449.769638184809
1139,-7609.131332188525
1140,-5694.991644028495
1141,-4688.658023576325
1142,-3957.699429099465
1143,-5023.140101092169
1144,-7208.254977507405
1145,-7725.031637627556
1146,-4774.025223731798
1147,-2687.8075483997777
1148,-4908.769729733596
1149,-2432.224598775348
1150,-4529.967697674398
1151,-4385.726190723959
1152,-3471.6122679408527
1153,-5106.669500788029
1154,-3651.394738301349
1155,-8743.01116701873
1156,-4558.4059787774695
1157,-6501.649968596537
1158,-4518.7319775465585
1159,-4376.461380279261
1160,-3372.4887647452697
1161,-6302.28032246164
1162,-2554.715791852449
1163,-5301.261948471118
1164,-4085.808417945084
1165,-3857.1321386106783
1166,-2578.721692536899
1167,-4804.189372488772
1168,-4526.267305494516
1169,-5009.456971538513
1170,-6088.111764308735
1171,-6933.847878503084
1172,-2704.4009613509365
1173,-4438.7138298181235
1174,-5689.9915270449565
1175,-5387.023035932757
1176,-6717.077874356899
1177,-4978.421855378679
1178,-5355.1473286522805
1179,-6361.875353045535
1180,-3273.0624232747928
1181,-3842.020888241121
1182,-4735.6019560469
1183,-4050.5252091333628
1184,-6809.76557607735
1185,-9831.832242926906
1186,-6314.167078906358
1187,-3855.782432203365
1188,-5489.290210884451
1189,-4754.727286096692
1190,-4897.579287556715
1191,-8710.00552710267
1192,-6834.804407413361
1193,-3309.6600924378263
1194,-4262.361404847223
1195,-6836.124216202991
1196,-4553.897795187167
1197,-9588.087028911934
1198,-5527.693609826803
1199,-5346.906979504893
1200,-6559.8734514487705
1201,-5379.435023679015
1202,-7297.389879695286
1203,-5672.570981002831
1204,-3652.704786973542
1205,-5265.2356081503995
1206,-4559.461084509758
1207,-6744.25870044451
1208,-4475.786651206985
1209,-3897.0446234556143
1210,-6499.085809462608
1211,-6479.849456289617
1212,-3985.0390058615267
1213,-5499.373294179308
1214,-7630.869285717577
1215,-4796.580935093231
1216,-4064.48242213447
1217,-3136.1462784869877
1218,-6905.132253026305
1219,-3452.1193749389477
1220,-6446.3411444233425
1221,-4285.040051999963
1222,-7784.2447773898775
1223,-5270.310760847637
1224,-7625.216774320559
1225,-3671.1895755413084
1226,-5153.167727215366
1227,-3984.4680072027186
1228,-5283.28831055638
1229,-3854.1226229883455
1230,-6715.488596025461
1231,-2896.125454979063
1232,-6551.641418768404
1233,-4966.602187808289
